,id,862,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,947,948,949
45,909.0,0.119803481,0.247792959,0.00974663,0.0780413,0.079148978,0.062196791,0.03533116,0.204100966,0.033377737,0.072221294,0.051880278,0.053910207,0.038554415,0.053154118,0.044392504,0.006315324,0.030838557,0.009602739,0.019272136,-0.067665234,0.03589192,0.055415642,0.083592348,0.130658969,0.139323086,0.033892818,0.112852901,0.022379806,0.046660028,0.06189359,0.014780283,0.09380389,0.003302626,0.085090488,0.077783495,0.033377737,-0.005372854,0.093510948,0.12654072,0.033377737,0.167748779,0.086671725,0.272317827,0.145238727,0.411916316,0.999999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,910.0,0.167775318,0.054725431,0.201763347,0.145084858,0.099750742,0.048781648,0.118550122,0.086999543,-0.015857646,0.041196551,0.054033257,0.012951135,0.165506855,0.160224617,0.102645151,0.083086833,0.041261163,0.088676177,0.152256757,0.178753734,0.040611319,0.140752614,0.129693925,0.173162729,0.093848221,-0.012014497,0.040372126,0.070739836,0.066761628,-0.00536681,0.060341094,0.002365635,0.032746799,0.112630472,0.069030061,-0.015857646,0.146994278,0.089838937,0.070246771,-0.015857646,0.059907533,-0.033350881,-0.044730689,0.133693993,0.15012607,0.121481404,1.000000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,911.0,0.17747435,0.344737411,0.014086548,-0.045689732,-0.02203358,0.093132786,0.059789091,0.152171716,0.097842939,0.021757275,-0.114616483,-0.083929062,0.045548137,0.020863734,0.149628475,0.151213422,0.082315683,0.069308944,-0.054083243,-0.096272618,0.04342024,0.062825657,0.086176075,0.016143404,0.197881892,0.034486853,0.056370314,-0.042574838,0.007681785,0.158921123,-0.0608254,0.172148332,0.038209185,0.135867029,0.069775149,0.097842939,0.060153171,0.102070592,0.198283166,0.097842939,0.154785365,0.200502813,0.177065045,0.097778931,0.249387145,0.402182221,0.015893921,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,912.0,0.111526117,0.128112927,-0.017871017,0.09740755,-0.084991068,0.14808917,0.066271037,0.251009941,0.087158293,-0.038046353,-0.106022112,0.055371396,0.117721915,-0.007372838,0.240396515,0.088605776,0.135947496,0.016289465,0.086543813,0.031445488,-0.01916163,0.111656711,0.180576891,0.029745527,0.071745008,0.037555896,0.05064588,0.017519558,0.119332619,0.087615825,0.121430904,0.131521985,0.058798146,0.139457852,0.060969315,0.087158293,0.014225222,0.063059822,0.209951624,0.087158293,0.209468544,0.092792138,0.112334721,0.176088989,0.137515947,0.238748521,0.074447535,0.321023762,1.000000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,913.0,0.408090591,0.23377952,0.213024557,0.295728981,-0.008272562,-0.021980008,0.12032187,0.100041896,-0.022783674,-0.08011236,0.043529037,0.003171612,0.069387659,0.112527311,0.270874262,0.19442156,0.302907884,0.434834242,0.242916942,0.125717714,0.066755496,0.289813578,0.148519903,0.063937455,0.264816135,0.191522002,0.213150203,0.048176847,0.311826706,0.099280044,0.00017225,0.369032204,0.22869724,0.393153965,0.375039458,-0.022783674,0.161118567,0.255067796,0.133784562,-0.022783674,0.060375705,0.001595503,-0.029875912,0.160434932,0.194827437,0.122924432,0.13917695,0.127518728,0.190875828,1.000000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,914.0,0.005334958,-0.026056081,-0.057564843,-0.077818438,0.277954459,0.358915448,0.03313385,0.106310219,0.046082843,0.098245569,0.161055908,0.135306403,0.064073399,0.081991956,-0.066886485,-0.073654182,-0.036618121,-0.08055272,0.02457897,0.164367929,-0.078574993,0.014578387,0.027621884,0.150690228,-0.049312189,0.041660726,0.00660108,0.08779899,-0.087565213,-0.058895692,0.075639576,-0.171868876,-0.041786723,-0.114194855,-0.058566712,0.046082843,0.006567748,-0.103586018,-0.01058295,0.046082843,0.031370059,0.065226555,-0.020253252,0.107158586,-0.008427436,0.034693394,0.035197455,-0.016635282,0.061293997,-0.133823425,1.000000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,915.0,0.129940003,0.038473964,0.066164061,-0.004511252,0.140692994,0.289928377,0.046213314,-0.029949576,0.036019143,-0.090708129,0.829289436,0.05916737,0.003303634,0.139286786,0.035601236,-0.018291947,0.00852384,-0.047167491,0.027475158,0.0131889,-0.015513003,0.085746728,-0.001637912,0.152286455,0.064208031,0.142019615,0.126886815,0.134970516,-0.07403934,-0.00195558,-0.004593957,-0.009233072,0.065969974,-0.054212205,0.065413937,0.036019143,0.012490712,0.066021867,0.089754008,0.036019143,0.033927314,0.159174234,0.080595858,0.075748183,-0.036789883,0.03838516,0.004232349,-0.0194558,-0.114676416,0.041967794,0.19270654,1.000000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,916.0,0.160621017,0.008773788,0.131592929,0.029663227,0.233092114,0.25913173,-0.012473998,-0.050098758,0.042331837,-0.033749141,0.432910442,0.142433882,0.091985591,0.070000924,0.015778225,0.006340638,0.039069079,0.079475015,-0.029164834,-0.012575838,0.048380822,0.102032743,-0.00655834,0.159673899,0.101549499,0.077275403,0.123027831,0.006802268,-0.003999616,0.034092963,0.001730043,0.020899348,0.138673365,0.043769047,0.077008575,0.042331837,0.106605709,0.045093127,0.073645234,0.042331837,-0.044133916,0.076216415,0.006810023,0.111445688,0.021594603,-0.047671646,0.063727297,-0.070101261,-0.127231956,-0.036809653,0.169992834,0.37991935,0.999999762,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,917.0,-0.020096621,0.017168242,0.211244747,-0.072757691,0.077248946,0.062049262,0.09504582,0.108581096,-0.034625616,0.01043644,0.032966599,0.07722263,-0.045204435,-0.095232993,0.165290773,0.110857636,0.159278348,-0.033608206,-0.053158212,-0.06376981,0.140680879,0.092823692,0.12487632,-0.067976505,-0.051433042,0.021891834,-0.021895338,0.055562288,0.119627357,-0.006599329,-0.115525447,-0.003755052,-0.011450114,0.051010162,0.04695455,-0.034625616,0.199635684,0.103921503,0.072288871,-0.034625616,0.067846827,0.049476855,0.202975214,0.023348168,0.005378112,0.082077891,0.032723635,0.115952395,0.008474678,-0.048190031,-0.006778996,0.020437557,0.062393114,1.000000238,,,,,,,,,,,,,,,,,,,,,,,,,,
54,918.0,0.04269316,0.145946577,0.170711637,0.091546886,0.001388874,0.193575189,0.093519181,0.127934188,-0.005920812,-0.066960394,0.118214279,0.114826262,-0.000267079,0.092851564,0.114283793,0.075922713,0.147887841,0.013697095,0.001595832,-0.017005319,0.160813838,0.168374687,0.075716317,0.081908882,0.04430227,0.037413754,0.007605124,0.063985527,0.057999849,0.016453143,0.004853353,0.111917481,0.146066129,0.057507265,0.086282179,-0.005920812,0.125472337,0.10366603,0.128009841,-0.005920812,0.067692384,0.111605838,0.159472138,0.060866721,0.16736047,0.147055298,0.108084783,0.08368136,0.13641426,0.020513849,0.00815887,0.084773242,0.11300163,0.415911853,0.99999994,,,,,,,,,,,,,,,,,,,,,,,,,
55,919.0,0.069540471,0.026301276,0.113709539,0.014854152,0.095086828,0.139201984,-0.004982177,-0.018017624,-0.024705019,0.01931696,0.034816332,0.041234992,-0.064602487,-0.012666196,-0.036308378,-0.115716845,-0.027104115,0.022364441,0.079564288,0.002210885,-0.035230041,0.066872351,0.082913905,0.002924474,0.034039482,-0.007320549,0.023316132,0.089264423,0.049499199,0.004352663,0.0066058,0.002417862,-0.015324662,0.007186715,-0.023451151,-0.024705019,0.051326342,0.058696523,0.023868268,-0.024705019,0.044000879,0.062313545,-0.024872461,0.097731948,-0.063545339,-0.062858969,0.071598195,0.022151103,-0.055405535,-0.00554543,0.083554678,-0.010158546,0.03972831,0.017794769,0.071068659,0.99999994,,,,,,,,,,,,,,,,,,,,,,,,
56,920.0,0.195982248,0.121551014,0.558961153,0.241351217,0.160663545,0.148436755,0.260550261,0.217756376,0.02719401,-0.0453371,0.015554518,0.11757274,0.047436956,0.013701621,0.411151439,0.287820756,0.376852721,0.202278808,0.273447335,0.105170123,0.363750398,0.314729989,0.323579401,0.000253692,0.213953227,0.148544326,0.019924568,0.26880604,0.217815146,0.008263834,0.124253966,0.196810901,0.190988049,0.209100083,0.238827109,0.02719401,0.431229383,0.350489587,0.235708803,0.02719401,0.271339476,0.004638232,0.013151748,0.256063402,0.059036009,0.095406227,0.177620992,0.150209263,0.055342115,0.125230163,-0.006806811,-0.031649359,0.06180108,0.458629876,0.394933939,0.137684137,1.0,,,,,,,,,,,,,,,,,,,,,,,
